ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26
805,False,0.407,1.3481,-1.2051,0.2895,1.8781,2.9794,0.0283,-1.3471,-0.9425,0.6007,1.1363,-0.0241,3.3589,0.0796,-0.2125,1.2934,0.6578,-0.5878,10.0922,0.8845,-0.1696,-0.0569,2.3193,1.2964,0.0934,2.2775,-1.7516
806,True,0.4036,0.1186,-11.9853,-0.557,-0.3845,-0.319,0.0016,1.9125,0.4907,-0.2567,-1.2251,0.0031,-0.3338,0.5749,0.2201,4.523,-0.3614,-4.535,-11.5945,-0.6552,0.1852,-0.0566,-3.2571,11.8415,0.2131,2.3258,2.8133
807,False,0.2652,2.4287,-5.0188,-0.1092,-0.4221,-0.6445,0.0192,-7.2143,-0.8807,,1.7539,0.0007,0.8034,0.3681,-0.0896,2.4295,0.1076,-1.6348,13.6625,5.3852,-0.1461,-0.1162,0.4389,4.6644,-0.0738,0.9718,1.3348
808,False,0.3814,1.227,-2.0044,-0.2202,1.1865,1.2524,0.0251,-6.3116,-0.7485,0.3793,1.109,-0.0106,-5.2706,0.1217,0.072,0.3714,0.1925,-0.7198,12.0096,0.3871,-0.2016,0.0081,0.9698,1.8313,-0.0002,3.2294,5.7737
809,False,0.0476,-1.7075,-4.8358,0.0242,0.1868,1.6063,0.0258,7.8299,-0.8278,0.033,1.4178,-0.0132,1.7153,0.6222,-0.157,0.395,-0.0475,-0.3408,13.0675,-1.8396,-0.0567,0.1262,-1.0404,4.9352,-0.2011,3.1412,-0.3012
810,False,0.415,2.945,-1.2728,-0.1126,-0.7152,-0.8498,0.0117,-7.8161,-1.3129,0.0672,1.3179,0.0041,0.9355,0.5416,-0.0172,3.3185,0.1593,-3.9839,10.8195,2.59,-0.4391,-0.283,0.3101,1.0004,0.2523,3.8604,7.0646
811,True,0.4535,-0.926,-9.909,-0.548,0.6979,-0.2623,0.009,-0.7954,0.839,-0.181,0.4188,-0.0021,-0.7579,0.4695,0.4289,2.33,0.0744,0.6827,-0.7512,1.6899,0.1569,0.1053,2.4498,9.8137,-0.0593,2.7797,-1.0405
812,True,0.0472,3.5645,-11.9621,-0.2017,-1.1662,-0.1703,0.0127,-1.1966,0.2305,-0.3236,-1.2342,0.0096,-1.8413,0.2548,-0.1216,4.5798,-0.3836,-1.1759,5.1994,-4.161,0.041,0.1762,-0.8252,12.1028,,6.7666,2.7847
813,True,0.1333,-0.9799,-9.9464,-0.0956,-0.843,-1.4161,0.0044,11.4405,1.0683,-0.4425,-1.0707,0.0137,-0.4077,0.5647,0.0636,4.2815,-0.4279,-0.4899,-13.3797,1.1214,-0.0924,0.0464,-0.0022,9.9624,-0.094,2.1408,-1.2275
814,True,0.2258,-5.7003,-6.989,-0.1194,-0.5799,-1.9611,0.0033,2.3638,0.0806,-0.0368,0.4551,0.004,-0.3072,0.2319,0.0652,1.9444,-0.0549,-0.1622,8.7698,4.7456,0.1504,0.2128,-1.3607,6.5409,0.0839,0.9947,-0.4095
815,False,0.0864,0.116,-7.7502,-0.1493,0.3296,-0.1349,0.0137,1.4612,-0.6647,-0.126,-0.9617,0.0035,-1.7361,0.0866,0.1848,,-0.7012,1.1982,-16.6195,-2.4555,0.072,0.3894,0.3443,7.7413,0.2006,3.1976,0.7674
816,True,0.2724,3.5799,-12.612,-0.0987,1.0287,-0.1562,0.0046,-1.2468,1.1653,-0.1943,-1.7428,0.0101,0.4028,0.138,0.1915,4.2202,-0.5941,-1.4221,-6.3712,-1.7212,0.1038,-0.3111,-0.3126,13.0,0.0374,3.3352,-0.3441
817,True,0.054,-1.16,-10.5259,-0.4308,-1.091,-1.1117,0.0088,2.9154,1.0331,-0.762,-2.4784,0.0147,-0.5176,0.4468,0.4424,,-0.823,1.014,-11.4623,-2.266,0.0044,0.2067,-1.9334,11.1189,0.1268,3.4609,-0.0265
818,True,0.4476,-0.3577,-7.2882,-0.447,-0.7152,-0.2694,0.0014,4.7207,1.0551,-0.4039,-0.6529,-0.0007,-0.6529,0.5602,0.2016,3.9134,-0.9781,-1.8114,-2.1397,1.0266,0.2018,0.0641,1.2852,7.2222,0.1978,-0.4438,-1.7165
819,False,0.3991,0.6066,-3.9272,0.3399,-0.1965,0.3605,0.0077,,0.1776,0.1802,1.7629,0.0056,0.8527,0.5568,-0.0627,2.4295,-0.4057,-1.9817,9.1004,4.6035,0.1664,-0.142,0.0798,3.6572,-0.0618,3.1484,1.1818
820,False,0.1964,2.0168,-8.4508,-0.528,0.3672,0.2261,0.0046,-3.6037,0.9493,-0.0101,-2.0607,0.0069,-1.7409,0.2548,0.1528,3.0593,0.0522,1.1284,-7.363,-3.3082,0.0169,-0.2496,0.1717,8.8366,0.1598,2.0747,-3.2637
821,False,0.4823,2.3937,-11.3831,-0.1029,-0.3243,0.6366,0.0053,-5.6597,1.937,-0.4559,-2.5329,0.011,0.742,0.1711,-0.0088,4.7583,-0.7676,1.1626,-5.4456,-3.0477,-0.0754,0.2172,5.9778,11.8168,0.0532,-2.0976,0.7887
822,False,0.0943,0.4456,-3.7072,-0.7106,-1.2038,-1.0126,0.015,-1.0963,-0.5015,-0.0725,2.4441,0.0044,-0.9599,0.6334,0.1376,1.2153,0.6615,-1.9258,15.3816,5.8353,-0.0771,0.2033,-0.1644,3.6572,0.3036,1.4452,1.0225
823,False,0.2063,0.5769,-11.6678,-0.3551,-0.0612,0.2261,0.0072,-0.4444,1.0639,-0.2746,-2.2514,0.0023,1.6074,0.3664,0.0636,4.8167,-0.487,0.6626,-8.0242,-6.2929,-0.2116,-0.0618,3.7315,11.7281,-0.1028,0.6551,1.0335
824,True,0.1944,-0.9545,-6.9573,-0.4335,-0.4747,-1.7983,0.0098,3.0659,-0.7485,-0.1379,1.2816,-0.0039,-0.2115,0.6222,0.0939,2.1111,-0.498,-0.7047,8.0425,5.6221,-0.3136,-0.0251,2.5907,6.2956,0.0359,-1.4206,0.1184
825,False,0.2222,3.2443,-1.6993,-0.3888,-0.2191,-0.7366,0.0073,4.9213,-0.1884,0.0093,3.1979,-0.0013,-0.7238,0.6611,-0.1385,1.0285,0.8019,,15.9767,3.5849,-0.0415,-0.2879,1.3286,1.3475,-0.0084,2.8761,4.3794
826,False,0.45,1.4807,-9.1862,-0.2369,-0.5123,-0.326,0.0184,8.883,0.8787,-0.0234,-0.1988,-0.0026,3.0221,0.3751,0.1797,3.3875,0.5692,0.4046,-10.2061,-5.5112,-0.0674,0.4038,4.3682,9.1765,-0.0033,4.2499,2.9024
827,True,0.2742,2.5329,-11.7033,-0.1554,-1.4669,-1.4373,0.0024,9.7856,1.9282,-0.23,-2.5511,0.0141,-0.0641,0.3078,0.0972,4.6123,-0.8563,-1.2025,-23.4297,-7.2878,0.0928,0.2132,1.0294,11.7626,-0.0609,0.3644,-1.4012
828,True,0.3468,0.3004,-3.8959,-0.2034,-0.6851,-0.2199,0.0147,3.768,0.1688,0.0286,0.7639,0.0064,-1.6778,,0.0198,2.1759,0.0411,-0.3592,4.0754,3.4665,-0.1391,-0.0911,0.6493,3.8109,0.0935,-0.4862,-0.4366
829,False,0.4558,4.3947,-4.8331,-0.1501,0.0741,1.2665,0.0269,-2.0491,-0.1046,0.3243,-0.217,-0.0075,-0.643,0.1182,0.4777,2.0648,0.6689,2.6797,-12.1235,-2.1712,-0.1165,-0.0668,4.3475,5.0255,-0.0578,1.6362,-2.0933
830,False,0.1806,2.9896,-10.5194,-0.6202,-0.5348,-0.4959,0.0006,9.9862,1.4299,-0.4217,-2.1606,0.0191,-2.7113,0.4724,0.3447,4.4679,-1.1812,-0.9368,-12.1896,-3.2372,-0.105,0.1158,3.4572,10.5982,-0.4282,2.3971,-1.3919
831,True,0.3453,-2.0887,-10.1041,-0.2834,0.1793,-0.2553,0.0101,-4.2055,0.3848,-0.3935,-1.9608,0.0018,-0.8952,0.5568,0.0821,3.1926,-0.9375,-1.7104,0.6373,1.4293,-0.2375,0.0731,2.1905,10.1951,0.1263,-0.545,5.0679
832,False,0.3559,3.3111,-0.6415,0.0825,0.713,1.0754,0.0253,2.2635,-0.4751,0.2619,0.9909,-0.0072,-0.2769,0.2929,-0.1452,0.8108,-0.3799,-2.2078,1.8274,2.2347,0.0781,-0.0409,-2.2869,0.6482,0.0973,0.1046,0.9942
833,False,0.2796,2.5018,-9.7268,0.2775,0.5175,0.8631,0.0235,3.0157,-0.3604,0.3362,-0.4077,-0.008,1.1233,0.1193,-0.0661,3.3333,-0.0549,-0.0656,-8.5531,-2.5029,-0.1922,-0.2502,-1.3994,9.6013,,4.3551,2.0636
834,False,0.0478,-0.5518,-5.7916,0.1338,-0.2417,1.3727,0.0267,1.7621,-0.9734,0.4239,0.7911,-0.0174,-0.165,0.1485,0.0265,1.1719,0.4252,1.2463,4.5382,-4.919,0.1381,0.1971,0.3605,5.5671,0.2435,3.4709,-3.4363
835,False,0.267,2.0095,-7.0574,0.2728,-1.0234,0.1977,0.0166,-4.9075,-0.5147,0.3644,-0.1262,-0.0136,-0.4762,0.6076,-0.3843,0.2833,0.4252,-0.4327,5.4639,3.3243,-0.3893,0.1474,-0.2327,7.1132,0.2292,1.8733,-0.552
836,False,0.4537,2.6359,-10.4992,-0.1259,0.4424,0.8206,0.02,2.4641,0.2437,0.1802,-0.2533,0.0049,1.9615,0.2305,0.1073,2.8519,-0.0844,0.8809,-13.9087,-5.0375,-0.0634,0.164,5.0809,10.1447,-0.3507,0.9069,-6.353
837,False,0.4548,0.8199,-2.9398,-0.1074,0.6829,1.3373,0.027,,-0.8367,0.1757,0.664,-0.0262,-0.6397,0.0971,0.1023,0.9685,0.8536,0.0815,-0.7512,-0.5605,-0.1346,0.0804,2.0029,2.7857,-0.0466,0.9869,2.4605
838,False,0.1206,1.29,-10.4928,0.2227,0.4724,0.8206,0.009,0.7591,0.5789,-0.224,-1.9608,0.0091,-0.2318,0.1655,-0.3523,3.4485,-0.4057,-0.0847,-23.2974,-2.7397,0.0316,-0.0156,0.9864,10.8501,0.0069,3.1987,4.9613
839,True,0.0461,3.0072,-9.7043,0.2159,-0.7302,-1.1542,0.0035,1.1101,0.2922,-0.1601,0.3279,0.0146,1.9622,0.5084,0.0888,4.392,-1.1258,3.4713,-6.1729,-1.5317,-0.1035,-0.094,0.8473,9.1552,-0.155,4.5981,6.1268
840,False,0.3453,0.7143,-1.3951,0.1826,0.9159,0.587,0.0286,0.0571,-1.2864,,0.7185,-0.0086,0.0427,0.0717,-0.3085,0.9685,0.3587,-2.7631,9.0343,-2.2186,-0.1301,0.0384,1.4195,1.2352,-0.1118,1.7157,4.6275
841,False,0.4508,1.8145,-6.984,0.2876,1.1565,-0.3402,0.0177,-2.2497,-0.7176,0.2129,1.7902,-0.0135,-5.5846,0.278,0.0333,2.0463,1.4777,-2.1157,5.2655,4.1297,-0.1152,-0.0506,1.7266,6.4319,-0.0714,-0.5324,2.1167
842,False,0.424,-1.1899,-0.591,0.2829,0.6228,0.2119,0.0207,-4.6066,-0.9778,0.4075,-0.4804,-0.0136,-3.6272,0.0739,-0.5257,1.8704,0.3513,-0.3043,0.0422,-4.5874,-0.2454,-0.1022,0.2689,0.5717,-0.0828,3.6752,4.3733
843,False,0.276,-0.3281,-9.6427,-0.4557,-0.0086,0.2048,0.0112,7.0777,1.2976,-0.2894,-1.1615,-0.0054,-1.1583,0.4385,0.3885,3.5637,-0.0549,0.5095,-5.9745,-5.8902,-0.005,-0.0915,-1.0464,9.9412,0.0607,0.0948,-5.411
844,False,0.1021,1.2452,-4.7668,-0.532,0.9761,1.0117,0.0275,-0.7954,-0.722,0.4358,0.8275,-0.0073,1.8863,0.1427,0.2185,0.6456,1.1638,-2.8535,-3.0653,-2.5502,-0.1257,0.1883,-0.8132,4.3333,,3.9628,0.3566
845,False,0.441,4.2063,-2.2459,0.1989,0.8032,2.0451,0.0278,4.6205,-1.1101,,2.2534,-0.0168,-0.2457,0.2333,-0.2311,0.3683,0.7206,-2.7228,2.4225,-5.7718,-0.0114,-0.1573,0.6271,1.7282,-0.2231,3.009,-0.8145
846,False,0.4388,5.2651,-5.3324,0.0622,0.5852,1.5426,0.0269,0.6087,-0.9028,0.5844,2.099,-0.0212,1.1615,0.117,-0.1603,1.2674,1.1822,-4.9014,-2.2719,-4.3505,0.1297,-0.0876,-0.9924,4.8148,-0.1778,-0.0854,3.8514
847,False,0.1222,0.3775,-7.9537,0.2474,0.5476,0.0845,0.0219,-4.9075,0.0012,,-0.3805,0.0002,-1.276,0.1782,-0.0711,1.7315,-0.5682,-0.5186,-5.9084,-4.3979,-0.1411,0.1383,-3.7802,7.8993,-0.1923,0.6914,8.5981
848,False,0.2384,-0.7819,-3.4799,0.0746,0.059,-0.6587,0.02,3.8181,-0.4883,-0.0487,1.7175,-0.0049,-4.2256,,-0.0341,1.7315,-0.1324,-0.2055,14.9849,6.4274,-0.4386,-0.3153,0.0213,3.3806,0.3222,1.6128,3.907
849,False,0.3754,3.6802,-1.1849,0.2291,2.0209,-0.0571,0.0267,3.7178,0.1247,0.2203,-2.2423,-0.0015,-2.1595,0.0747,-0.3506,2.4129,-0.1066,-1.7629,-11.3962,-0.6078,0.1146,-0.0179,3.5692,1.4393,-0.0196,-0.0607,1.211
850,False,0.4457,1.7203,-4.2458,0.0774,0.059,0.8418,0.0269,4.0187,-1.088,0.2649,1.7811,-0.0205,-2.8651,0.1345,0.4289,,0.0337,-2.6834,1.1662,-2.3607,-0.3419,0.1955,1.5294,3.9338,0.1105,-0.6908,1.621
851,True,0.2123,1.9722,-4.5031,-0.1749,0.0064,-1.0622,0.0035,2.9656,-0.2369,-0.175,-0.6348,0.0021,0.7626,0.6445,0.2706,3.1185,-0.3023,-1.8509,-11.7268,3.2296,-0.1572,0.2681,2.3275,4.5741,-0.0444,5.1054,1.0969
852,True,0.1055,1.8843,-8.292,-0.2944,-1.1361,0.0279,0.0129,4.9213,-0.3339,-0.2894,1.8356,0.01,-0.8966,0.6591,0.0602,3.4485,-0.45,-2.8496,12.4063,5.2904,0.0645,0.302,0.9859,8.0347,0.0234,2.139,4.3197
853,False,0.1349,0.9491,-7.0676,0.2902,1.3294,0.6366,0.0278,0.709,-0.625,0.5086,1.4087,-0.0179,-1.8953,0.1853,-0.2849,1.8981,0.3772,0.5609,-0.1561,-6.0087,-0.2424,-0.0734,-0.9991,6.6771,,1.8073,0.5823
854,True,0.233,6.4292,-4.3599,0.0385,1.1038,-0.4251,0.018,3.1662,0.0717,0.0553,1.1726,0.0054,-3.7641,0.4724,-0.1603,3.1111,0.067,,13.0013,5.551,0.0921,0.0028,3.2425,3.9953,-0.0181,1.8906,1.329
855,False,0.424,-2.4656,-1.6654,0.062,0.6904,1.1321,0.0245,-0.3943,-0.4751,0.406,1.2452,-0.0053,0.0504,0.283,-0.0795,0.9159,0.3957,,-6.5035,-1.958,0.1132,-0.1134,0.0037,1.496,-0.305,0.5083,5.2687
856,True,0.0328,0.6725,-11.1355,-0.2765,-0.3469,-0.7366,0.002,-7.7659,1.5578,-0.2567,-2.5511,0.0168,-0.11,0.3163,0.0484,4.6901,-0.8489,-0.8679,-18.4047,-4.3742,-0.0584,0.1984,0.1093,11.3372,-0.265,2.9152,-0.4882
857,False,0.3739,0.8863,-3.9458,-0.1482,0.8107,-0.4251,0.0196,4.6706,-0.6206,0.2574,1.6994,0.0016,-1.1888,0.1626,-0.0509,1.0961,0.5803,-1.7785,18.1586,0.9792,0.0068,0.0352,-1.3193,3.4421,0.0397,0.2037,5.9513
858,True,0.3154,2.2613,-0.8992,0.3598,-0.3619,-2.1168,0.0021,-0.7954,0.0365,-0.1289,1.1272,0.0067,-1.4057,0.382,-0.0475,2.6534,-0.2211,-1.2298,6.059,7.5408,-0.0381,-0.1748,0.9669,1.0106,,1.6401,-3.591
859,True,0.0345,3.7115,-11.7374,-0.2942,-0.7603,-1.8337,0.0031,-2.0993,1.3241,-0.4588,-1.9244,0.0158,-5.0228,0.5012,0.1747,4.3245,-0.6642,-1.8745,-6.9002,1.5241,-0.3517,-0.325,-0.7955,12.1471,0.2062,2.459,6.0285
860,True,0.2527,-2.2344,-1.2921,-0.1319,-0.9858,-0.6162,0.0013,2.5143,0.1114,-0.5896,-1.2251,-0.0006,-2.6841,0.5027,0.0265,3.2815,0.1298,-1.8719,10.6211,1.5004,0.0444,0.0137,3.6435,1.276,0.4603,2.3034,-0.1846
861,False,0.1806,1.43,-1.1498,-0.4622,-0.6626,0.6366,0.0134,-2.0491,-0.2502,-0.1275,0.9001,0.0024,-1.7532,0.4418,0.2892,2.4212,0.0817,1.7803,17.1007,3.7507,0.4643,0.1467,-1.6942,1.1841,0.35,-1.7426,0.2304
862,False,0.1021,1.6517,-4.4052,-0.3103,-1.0008,-0.7082,0.0186,,-0.8146,,0.9183,-0.0028,0.4595,0.5625,-0.1098,0.7132,0.1002,-1.1597,7.183,7.3986,-0.1087,0.166,1.3595,4.1797,,0.4295,-1.0361
863,False,0.2832,0.2715,-1.8887,-0.0584,1.63,1.3727,0.0237,3.6677,-0.9689,0.5264,0.773,-0.0153,2.1774,0.2277,-0.0358,,0.1482,-2.0681,4.406,-2.0765,-0.2126,-0.1593,-1.3811,1.7024,-0.2489,0.6525,-0.5908
864,False,0.1556,2.568,-6.0806,-0.0176,0.1643,-0.1349,0.0031,1.3609,1.452,-0.1037,-2.1606,0.0103,-1.9072,0.5783,-0.0122,,-0.9375,-0.4645,-15.0988,-0.5368,-0.2066,0.0685,1.9637,6.3501,-0.2995,5.1524,2.4919
865,True,0.415,2.5266,-7.0019,-0.0894,0.2169,0.1907,0.0101,0.8594,-0.1796,0.0836,0.7911,-0.0006,1.0161,0.6462,-0.157,3.584,-0.6642,-1.6786,12.8691,6.7354,0.2116,-0.1064,-0.0194,7.0314,-0.1845,3.5707,0.9889
866,False,0.3874,3.3679,-11.0246,-0.6099,-0.3694,-0.418,0.0052,-2.4002,1.1918,-0.2627,-2.3785,0.01,-1.2671,0.52,0.2959,4.4971,-0.3392,-1.8344,-20.1238,-8.4248,-0.1353,-0.0634,2.8228,11.5851,0.059,0.5641,-1.6508
867,False,0.4595,2.1933,-11.6354,-0.5793,-0.4747,0.0703,0.008,-0.3441,0.4863,-0.0561,-1.0616,0.0084,2.1289,0.278,0.4053,4.2018,-0.2469,1.1867,-8.487,-1.4606,-0.1572,0.0187,0.315,12.1915,0.0506,4.121,4.332
868,False,0.477,-1.6856,-1.4786,0.2848,1.9683,0.3959,0.0249,-10.2231,-0.3516,0.4625,0.3189,-0.0223,-0.5702,0.0345,-0.2849,1.0586,0.7132,-3.493,0.7695,-4.1373,-0.1953,0.1614,1.9266,1.2505,0.1577,2.2055,0.0487
869,True,0.3297,4.5327,-7.1441,-0.0844,0.743,-1.3736,0.0139,-3.1022,-0.065,-0.2761,-0.2987,0.0006,1.2378,0.6485,-0.2311,3.3401,0.6837,0.7069,12.7369,3.1112,0.0733,0.1287,-1.7337,7.4479,0.1588,-1.5408,1.4654
870,False,0.4556,4.7393,-4.2986,-0.1487,0.4499,-0.326,0.027,2.6146,-0.8014,0.4075,2.0445,-0.0064,-3.1176,0.124,0.0013,0.4674,0.1076,-1.71,-11.9913,-4.7295,-0.0247,-0.1608,1.6582,3.9338,0.1303,4.639,-0.0271
871,False,0.2004,3.1866,-6.1361,0.2108,0.0741,-0.2199,0.0196,7.178,-0.4133,0.4967,0.9909,-0.0122,-0.8996,0.124,0.0484,0.4155,0.5434,0.3097,-4.4538,-2.716,-0.0064,0.0144,-1.2985,5.7778,0.0236,-3.4275,0.9383
872,False,0.3136,-0.9423,-7.5241,0.1076,0.946,0.7569,0.0234,-3.6037,-0.4266,,1.1726,-0.006,-1.674,0.4104,-0.3455,1.6059,0.2775,0.6572,-0.2884,0.7661,0.0336,0.0751,1.1452,7.5382,-0.1685,2.1729,3.4866
873,False,0.276,5.0016,-7.9382,-0.1641,-0.6626,0.8772,0.027,-0.4946,-0.6911,0.1118,1.3906,-0.0134,-0.0933,0.2079,0.0753,1.4757,0.3993,-1.1757,0.2406,1.832,-0.2953,-0.0774,-0.1197,7.5608,-0.0302,0.2347,1.5459
874,False,0.4526,7.4172,-1.5523,0.5731,0.8934,2.5618,0.0247,-6.8131,-0.2722,0.3882,0.4733,-0.0121,-0.9217,0.131,-0.4213,0.4312,0.9459,1.5071,-1.4124,-2.5502,0.1261,0.0824,2.2521,1.1637,-0.1478,1.9206,2.1034
875,True,0.1964,2.4212,-9.78,0.0303,-1.8653,-0.0995,0.014,2.8152,1.0948,0.1014,-1.988,0.0068,-0.7552,0.3491,-0.1065,4.2938,-0.114,-0.3785,-9.0821,2.6611,-0.1132,0.2177,-0.5893,10.2455,-0.1546,-0.2897,0.6172
876,False,0.3709,3.504,-2.6434,-0.1793,0.8783,0.7994,0.0271,-5.2084,-0.184,,0.6822,-0.0163,0.4262,,0.0602,0.4989,1.5405,-1.8612,-15.231,-5.7718,0.0063,0.2704,0.6223,2.3214,-0.1219,1.9624,2.7873
877,False,0.073,0.2427,-6.9014,0.1474,-0.0988,-0.3119,0.0016,1.7119,0.0497,-0.2226,0.4369,-0.0106,1.4382,0.6377,-0.3354,0.9234,-0.018,-0.7992,23.1174,4.5324,-0.2112,-0.3398,-1.8186,6.6226,0.2225,1.8892,0.7845
878,False,0.0977,5.0204,-11.7544,-0.3923,0.0665,-0.4039,0.003,,1.1389,-0.172,-0.9072,0.0089,3.1108,0.1881,0.4491,4.3061,-0.4316,1.6188,-5.7762,-6.0087,-0.1032,-0.1588,-0.4276,11.9105,-0.3081,3.1348,2.0851
879,False,0.3226,2.4981,-5.5854,0.206,0.7055,0.4667,0.0253,5.0216,-0.9645,0.3228,3.534,-0.0096,-0.7237,0.1111,-0.1688,1.8611,1.053,-0.7193,2.4225,-3.5451,-0.057,-0.2299,1.2912,5.1759,-0.1832,3.5773,1.5015
880,True,0.3118,4.3955,-3.5903,-0.0822,-1.4518,-0.7295,0.0033,-0.3441,0.3407,-0.0933,-0.5893,0.0027,0.5041,0.6574,-0.0795,,-0.6088,-0.5905,-5.0489,0.7661,-0.0692,-0.1897,2.5683,3.5957,,-1.2484,0.7897
881,True,0.0909,1.8856,-9.1921,-0.2289,-1.3692,-0.864,0.008,1.9627,0.2658,-0.23,1.0091,0.0145,-0.4905,0.6288,0.1006,2.6534,-0.8452,-2.9976,-16.2228,4.7219,-0.1136,-0.1667,-2.0367,8.9003,0.1077,3.9981,-0.8703
882,False,0.4036,4.0985,-7.6945,-0.3369,0.2319,1.04,0.0159,7.9803,1.2624,-0.3831,-1.2251,0.0083,2.3485,0.157,0.1376,3.1481,0.1261,-0.5502,-8.0242,-3.5214,0.0978,-0.1681,1.1693,7.9219,0.1232,2.4915,0.6673
883,True,0.3559,1.0461,-7.5273,0.0728,-0.2717,-0.8923,0.0154,4.821,-0.0694,-0.0621,0.3098,0.0076,2.4812,0.5257,-0.2698,3.0889,-0.2802,1.0407,18.6875,3.2296,0.1777,0.0241,1.1161,7.3576,0.2184,1.9723,-0.6664
884,False,0.2581,-0.8153,-3.9579,-0.0033,0.7731,0.9763,0.027,,-0.0165,0.1906,2.2261,-0.0094,-0.2699,0.3716,-0.0947,1.3194,0.6763,0.1504,-4.3877,-1.0579,-0.0044,-0.0172,-1.6121,3.3806,0.0665,,0.6869
885,False,0.2276,2.6225,-4.1183,0.1947,0.6077,0.0633,0.0055,,-0.7132,-0.0769,1.2452,-0.0014,0.0833,0.3198,-0.0004,2.0648,-0.0475,1.5444,8.0425,9.3884,0.0984,0.0749,-0.8974,3.8109,0.0779,3.2496,1.314
886,False,0.1964,3.7939,-3.676,-0.0728,-0.3995,1.2453,0.0183,-6.1111,-0.281,0.1965,2.6802,-0.0158,0.954,,-0.1822,2.0185,0.8277,-0.3652,-1.0157,3.4191,0.0409,0.1585,1.7846,3.2577,-0.0727,3.3161,3.0385
887,False,0.0708,-1.5288,-1.8314,-0.0046,-0.4145,-0.6941,0.0158,-10.173,-0.065,0.2173,0.9183,-0.0219,0.321,0.3578,-0.1502,,0.2369,2.0203,-4.3877,1.832,-0.0643,-0.2184,-0.9933,1.8313,-0.1163,-2.3063,2.423
888,False,0.3438,0.9022,-8.2065,0.0003,-0.3168,-0.7578,0.024,4.9715,-0.7485,0.4521,1.1635,-0.0195,1.495,0.0388,-0.0745,0.5036,0.728,-3.3184,-3.991,-0.3946,0.0639,-0.2571,5.9189,7.7188,-0.0035,2.0751,-0.0125
889,True,0.1786,4.7522,-7.6948,0.0907,1.179,1.04,0.0109,7.178,-0.2546,-0.1943,0.2008,0.0134,-3.922,0.6359,0.0737,2.0278,-0.1768,-1.4769,7.2491,2.7085,-0.0649,-0.1949,-3.1114,7.5608,0.0603,1.1146,2.3105
890,True,0.4517,3.5578,-12.3168,-0.2467,0.0966,-0.5879,0.0061,2.1632,1.4564,-0.4276,-0.7982,0.0116,0.8036,0.2515,0.2488,3.8144,-0.354,-5.291,-10.6689,-4.7058,0.054,0.0187,-0.1197,12.2211,-0.107,4.8468,0.8142
891,False,0.2004,1.4387,-4.9535,-0.0729,0.3522,1.6134,0.0264,1.5113,-1.1497,0.4655,0.7003,-0.0186,0.6556,0.0755,0.1343,,1.2746,-5.4177,9.9599,-2.9292,-0.331,-0.2122,-0.6293,4.8148,-0.0531,2.2645,1.5923
892,True,0.064,3.117,-9.2669,0.0459,-0.7227,-1.2462,0.0074,0.0069,0.451,-0.2642,-2.3876,0.0136,-0.9533,0.3353,0.0602,,-0.3836,-4.0367,-4.3216,-0.9158,-0.0941,-0.0035,0.0632,9.6863,-0.0516,1.2586,1.6684
893,False,0.2742,3.447,-5.4305,-0.0071,-0.9933,0.1128,0.0102,5.0718,0.1776,,1.0091,0.0025,1.7848,0.278,-0.0257,1.8981,0.4621,-0.6253,19.0181,0.6239,-0.3829,0.074,0.1726,5.3565,-0.3648,3.2504,-1.9226
894,False,0.0864,-1.662,-11.8023,-0.1432,-0.8054,0.2331,0.0145,-7.465,1.0198,-0.4143,-2.5693,0.0238,-3.7553,0.1853,0.1578,4.3367,-0.1287,2.8639,-9.1482,-3.1187,-0.06,-0.1719,1.8487,12.2556,-0.2186,-0.0319,5.7325
895,False,0.224,0.0267,-9.5665,-0.1204,-0.0612,0.8206,0.0119,-6.4621,0.1555,0.0063,0.3007,0.0097,-1.3519,0.0348,-0.0762,3.8076,-0.5202,1.2044,-15.5616,-3.2135,0.1878,-0.0101,0.4568,9.1765,,2.2692,1.838
896,False,0.1603,4.0788,-7.6606,0.1373,0.7656,0.495,0.0214,-6.6627,-0.9116,0.2886,1.6358,-0.0173,2.5674,0.2248,-0.2327,2.1852,1.1121,-2.5962,13.7286,4.1297,-0.1471,-0.1331,0.0468,7.5833,-0.1785,0.568,2.0532
897,False,0.1033,3.575,-9.9777,-0.303,0.3898,-0.7295,0.0124,6.2252,0.6053,-0.1943,-0.9436,0.0113,-1.0168,0.2383,0.0838,4.4727,-0.5387,-3.3262,-7.1646,-3.024,-0.0543,0.2406,0.0302,9.9199,0.0469,0.5862,4.8331
898,False,0.0536,5.4936,-3.7897,-0.3019,-0.2868,-0.418,0.0214,4.7709,-1.2247,0.2485,0.4097,-0.0144,-1.2824,0.3751,-0.1082,1.5625,0.5027,2.0064,1.5629,7.7066,-0.1246,-0.165,1.1333,3.5957,-0.1104,1.9126,2.582
899,False,0.0562,0.9806,-5.3023,-0.2637,-0.4221,-0.5313,0.0204,-7.0137,-0.8411,0.2247,-0.3623,-0.0078,-1.2682,0.3078,0.0989,1.0961,0.6025,1.4246,5.53,-0.0393,-0.1402,0.476,1.646,5.537,-0.2175,2.9596,1.8365
